trip_id,start_time,end_time,duration_sec,bike_id,start_station_id,end_station_id,user_id,time_id
3439,2019-02-28 17:11:43.560,2019-02-28 17:22:12.644,629.084,6168,16,30,20,2019022817
3440,2019-02-28 17:08:55.091,2019-02-28 17:22:10.748,795.657,4393,350,20,14,2019022817
3441,2019-02-28 17:14:48.426,2019-02-28 17:22:10.211,441.785,4645,7,196,11,2019022817
3442,2019-02-28 17:16:52.979,2019-02-28 17:22:10.171,317.192,6193,66,284,59,2019022817
3443,2019-02-28 17:11:44.413,2019-02-28 17:22:05.274,620.861,4404,17,30,10,2019022817
3444,2019-02-28 16:46:34.520,2019-02-28 17:22:05.038,2130.518,5896,247,256,34,2019022816
3445,2019-02-28 17:12:35.474,2019-02-28 17:21:59.687,564.213,4943,21,30,64,2019022817
3446,2019-02-28 17:12:24.451,2019-02-28 17:21:56.545,572.094,6341,73,121,45,2019022817
3447,2019-02-28 17:16:46.354,2019-02-28 17:21:44.916,298.562,4624,343,21,81,2019022817
3448,2019-02-28 17:16:38.185,2019-02-28 17:21:43.314,305.129,5459,53,95,92,2019022817
3449,2019-02-28 17:16:03.247,2019-02-28 17:21:38.586,335.339,4743,53,95,52,2019022817
3450,2019-02-28 17:03:30.139,2019-02-28 17:21:36.128,1085.989,6275,17,130,88,2019022817
3451,2019-02-28 17:12:48.513,2019-02-28 17:21:35.474,526.961,6214,23,93,34,2019022817
3452,2019-02-28 17:08:16.512,2019-02-28 17:21:35.062,798.55,1490,269,266,8,2019022817
3453,2019-02-28 17:11:10.859,2019-02-28 17:21:34.500,623.641,5358,67,23,6,2019022817
3454,2019-02-28 17:11:08.611,2019-02-28 17:21:28.698,620.087,6152,8,30,36,2019022817
3455,2019-02-28 17:15:41.043,2019-02-28 17:21:19.536,338.493,4370,74,43,6,2019022817
3456,2019-02-28 17:03:50.639,2019-02-28 17:21:15.855,1045.216,4798,6,116,36,2019022817
3457,2019-02-28 17:13:19.181,2019-02-28 17:21:15.593,476.412,4911,6,23,22,2019022817
3458,2019-02-28 17:10:22.885,2019-02-28 17:21:14.469,651.584,6320,93,16,6,2019022817
3459,2019-02-28 17:07:57.632,2019-02-28 17:21:12.338,794.706,4736,104,58,29,2019022817
3460,2019-02-28 17:09:14.884,2019-02-28 17:21:09.706,714.822,5674,259,242,59,2019022817
3461,2019-02-28 17:14:15.648,2019-02-28 17:21:07.710,412.062,6137,64,5,3,2019022817
3462,2019-02-28 17:10:46.007,2019-02-28 17:21:01.809,615.802,6312,36,11,38,2019022817
3463,2019-02-28 17:14:35.086,2019-02-28 17:20:59.270,384.184,5801,368,58,30,2019022817
3464,2019-02-28 17:04:26.151,2019-02-28 17:20:59.157,993.006,5815,10,81,10,2019022817
3465,2019-02-28 17:11:51.945,2019-02-28 17:20:58.700,546.755,4744,81,22,103,2019022817
3466,2019-02-28 17:17:00.282,2019-02-28 17:20:57.856,237.574,5620,163,200,59,2019022817
3467,2019-02-28 17:10:44.300,2019-02-28 17:20:54.532,610.232,5275,8,66,64,2019022817
3468,2019-02-28 17:19:18.502,2019-02-28 17:20:53.729,95.227,6109,22,22,28,2019022817
3469,2019-02-28 17:08:20.300,2019-02-28 17:20:40.120,739.82,5951,20,87,14,2019022817
3470,2019-02-28 17:15:01.283,2019-02-28 17:20:39.291,338.008,2375,47,60,36,2019022817
3471,2019-02-28 17:10:19.527,2019-02-28 17:20:25.754,606.227,6581,58,90,110,2019022817
3472,2019-02-28 17:03:40.869,2019-02-28 17:20:23.305,1002.436,6464,81,121,7,2019022817
3473,2019-02-28 17:14:31.417,2019-02-28 17:20:20.305,348.888,6413,345,93,46,2019022817
3474,2019-02-28 17:16:48.223,2019-02-28 17:20:16.638,208.415,5628,246,242,66,2019022817
3475,2019-02-28 17:08:11.066,2019-02-28 17:20:15.551,724.485,4963,17,30,58,2019022817
3476,2019-02-28 17:13:51.567,2019-02-28 17:20:12.339,380.772,4503,214,152,60,2019022817
3477,2019-02-28 17:12:36.351,2019-02-28 17:20:10.848,454.497,4491,148,176,24,2019022817
3478,2019-02-28 17:13:06.047,2019-02-28 17:20:06.357,420.31,5242,15,50,20,2019022817
3479,2019-02-28 17:12:40.701,2019-02-28 17:20:01.377,440.676,5737,296,317,24,2019022817
3480,2019-02-28 17:16:57.164,2019-02-28 17:20:01.211,184.047,2063,20,15,20,2019022817
3481,2019-02-28 17:12:21.814,2019-02-28 17:19:57.322,455.508,5534,23,30,9,2019022817
3482,2019-02-28 17:11:09.785,2019-02-28 17:19:56.708,526.923,5140,15,30,64,2019022817
3483,2019-02-28 17:11:22.459,2019-02-28 17:19:55.390,512.931,6095,16,3,18,2019022817
3484,2019-02-28 17:18:26.702,2019-02-28 17:19:48.792,82.09,3410,245,246,1,2019022817
3485,2019-02-28 17:10:28.375,2019-02-28 17:19:45.757,557.382,6514,88,139,31,2019022817
3486,2019-02-28 17:01:03.609,2019-02-28 17:19:43.047,1119.438,4738,363,119,60,2019022817
3487,2019-02-28 17:16:23.614,2019-02-28 17:19:40.051,196.437,6267,284,321,70,2019022817
3488,2019-02-28 17:11:49.253,2019-02-28 17:19:34.916,465.663,2409,41,21,160,2019022817
3489,2019-02-28 17:06:45.277,2019-02-28 17:19:33.606,768.329,5960,20,81,11,2019022817
3490,2019-02-28 17:06:24.439,2019-02-28 17:19:29.862,785.423,5525,75,284,156,2019022817
3491,2019-02-28 17:12:29.048,2019-02-28 17:19:23.446,414.398,4493,256,253,24,2019022817
3492,2019-02-28 17:16:13.916,2019-02-28 17:19:15.213,181.297,6530,11,16,22,2019022817
3493,2019-02-28 17:12:26.187,2019-02-28 17:19:09.372,403.185,1784,81,50,8,2019022817
3494,2019-02-28 17:13:04.952,2019-02-28 17:19:04.645,359.693,5608,244,242,39,2019022817
3495,2019-02-28 17:12:12.285,2019-02-28 17:19:03.982,411.697,4774,66,345,10,2019022817
3496,2019-02-28 17:04:05.005,2019-02-28 17:19:02.463,897.458,6570,8,90,8,2019022817
3497,2019-02-28 17:07:20.429,2019-02-28 17:18:48.845,688.416,6127,43,284,20,2019022817
3498,2019-02-28 17:05:33.056,2019-02-28 17:18:42.487,789.431,1226,97,67,17,2019022817
3499,2019-02-28 17:02:43.082,2019-02-28 17:18:36.140,953.058,5727,67,369,27,2019022817
3500,2019-02-28 16:56:43.562,2019-02-28 17:18:34.201,1310.639,1303,130,95,4,2019022816
3501,2019-02-28 17:14:43.788,2019-02-28 17:18:33.247,229.459,6085,8,17,105,2019022817
3502,2019-02-28 17:02:25.420,2019-02-28 17:18:28.536,963.116,5972,11,58,31,2019022817
3503,2019-02-28 17:07:11.515,2019-02-28 17:18:23.522,672.007,6475,105,113,101,2019022817
3504,2019-02-28 17:04:32.997,2019-02-28 17:18:20.473,827.476,4969,67,356,20,2019022817
3505,2019-02-28 17:07:11.208,2019-02-28 17:18:18.610,667.402,6473,17,30,58,2019022817
3506,2019-02-28 17:07:19.340,2019-02-28 17:18:17.048,657.708,6499,80,24,24,2019022817
3507,2019-02-28 17:05:33.634,2019-02-28 17:18:14.034,760.4,5101,270,252,54,2019022817
3508,2019-02-28 17:11:38.104,2019-02-28 17:18:12.936,394.832,4336,50,21,13,2019022817
3509,2019-02-28 17:13:29.352,2019-02-28 17:17:59.051,269.699,6165,223,113,53,2019022817
3510,2019-02-28 17:04:56.452,2019-02-28 17:17:56.787,780.335,4400,14,81,187,2019022817
3511,2019-02-28 17:05:57.377,2019-02-28 17:17:54.575,717.198,1699,81,15,73,2019022817
3512,2019-02-28 17:03:33.210,2019-02-28 17:17:53.786,860.576,6389,345,23,6,2019022817
3513,2019-02-28 17:12:44.912,2019-02-28 17:17:53.081,308.169,5558,88,58,59,2019022817
3514,2019-02-28 17:12:22.275,2019-02-28 17:17:48.242,325.967,6132,49,3,182,2019022817
3515,2019-02-28 17:09:16.173,2019-02-28 17:17:46.083,509.91,1663,149,176,58,2019022817
3516,2019-02-28 17:08:01.445,2019-02-28 17:17:42.667,581.222,5807,363,30,105,2019022817
3517,2019-02-28 17:10:45.174,2019-02-28 17:17:39.724,414.55,6113,78,67,11,2019022817
3518,2019-02-28 17:13:38.482,2019-02-28 17:17:37.683,239.201,5691,176,175,35,2019022817
3519,2019-02-28 17:07:11.352,2019-02-28 17:17:34.910,623.558,1744,104,27,13,2019022817
3520,2019-02-28 17:03:39.573,2019-02-28 17:17:29.587,830.014,5422,81,323,46,2019022817
3521,2019-02-28 17:03:59.555,2019-02-28 17:17:28.067,808.512,4716,62,74,14,2019022817
3522,2019-02-28 17:05:23.413,2019-02-28 17:17:26.607,723.194,3623,19,30,55,2019022817
3523,2019-02-28 17:07:18.857,2019-02-28 17:17:21.183,602.326,5134,59,67,31,2019022817
3524,2019-02-28 17:03:38.732,2019-02-28 17:17:11.914,813.182,5821,126,15,10,2019022817
3525,2019-02-28 16:59:46.580,2019-02-28 17:17:06.075,1039.495,5489,364,285,33,2019022816
3526,2019-02-28 17:08:28.129,2019-02-28 17:16:59.370,511.241,5847,81,15,50,2019022817
3527,2019-02-28 17:13:22.868,2019-02-28 17:16:51.062,208.194,6355,26,23,42,2019022817
3528,2019-02-28 17:07:21.911,2019-02-28 17:16:48.810,566.899,5186,181,158,4,2019022817
3529,2019-02-28 17:07:03.723,2019-02-28 17:16:39.692,575.969,4788,243,274,188,2019022817
3530,2019-02-28 17:11:47.251,2019-02-28 17:16:37.671,290.42,6442,80,345,65,2019022817
3531,2019-02-28 17:04:19.588,2019-02-28 17:16:27.110,727.522,6390,176,188,22,2019022817
3532,2019-02-28 17:06:07.442,2019-02-28 17:16:24.708,617.266,6423,160,148,52,2019022817
3533,2019-02-28 17:08:05.965,2019-02-28 17:16:24.178,498.213,5004,23,67,52,2019022817
3534,2019-02-28 17:13:31.679,2019-02-28 17:16:21.824,170.145,890,253,239,24,2019022817
3535,2019-02-28 17:10:06.449,2019-02-28 17:16:21.682,375.233,5591,50,15,28,2019022817
3536,2019-02-28 17:00:44.389,2019-02-28 17:16:18.717,934.328,1877,368,100,79,2019022817
3537,2019-02-28 17:02:02.125,2019-02-28 17:16:17.586,855.461,5115,239,189,189,2019022817
3538,2019-02-28 17:11:16.173,2019-02-28 17:16:06.823,290.65,4895,256,238,17,2019022817
3539,2019-02-28 16:57:33.430,2019-02-28 17:16:04.017,1110.587,3359,93,10,22,2019022816
3540,2019-02-28 16:56:17.570,2019-02-28 17:16:02.733,1185.163,4968,321,380,17,2019022816
3541,2019-02-28 17:07:06.105,2019-02-28 17:15:59.698,533.593,6023,247,262,31,2019022817
3542,2019-02-28 17:07:52.535,2019-02-28 17:15:55.820,483.285,6077,104,50,70,2019022817
3543,2019-02-28 17:10:25.524,2019-02-28 17:15:51.900,326.376,6482,100,223,20,2019022817
3544,2019-02-28 17:11:34.800,2019-02-28 17:15:51.378,256.578,5955,64,62,24,2019022817
3545,2019-02-28 17:03:25.488,2019-02-28 17:15:49.348,743.86,4538,156,160,20,2019022817
3546,2019-02-28 17:08:51.346,2019-02-28 17:15:48.530,417.184,5104,160,213,52,2019022817
3547,2019-02-28 17:07:09.153,2019-02-28 17:15:47.151,517.998,5342,104,16,17,2019022817
3548,2019-02-28 17:04:19.431,2019-02-28 17:15:45.098,685.667,6153,20,30,14,2019022817
3549,2019-02-28 17:09:49.510,2019-02-28 17:15:41.660,352.15,5297,349,350,4,2019022817
3550,2019-02-28 17:07:59.084,2019-02-28 17:15:35.720,456.636,5474,363,30,25,2019022817
3551,2019-02-28 17:10:12.589,2019-02-28 17:15:32.630,320.041,6188,108,106,20,2019022817
3552,2019-02-28 17:04:25.400,2019-02-28 17:15:32.164,666.764,5728,198,221,14,2019022817
3553,2019-02-28 17:06:53.560,2019-02-28 17:15:31.281,517.721,6065,30,3,36,2019022817
3554,2019-02-28 17:08:25.992,2019-02-28 17:15:30.805,424.813,5965,284,30,52,2019022817
3555,2019-02-28 17:03:25.575,2019-02-28 17:15:30.469,724.894,5021,16,30,46,2019022817
3556,2019-02-28 17:11:51.012,2019-02-28 17:15:28.874,217.862,6067,266,274,25,2019022817
3557,2019-02-28 17:09:44.903,2019-02-28 17:15:24.692,339.789,2692,42,5,38,2019022817
3558,2019-02-28 17:09:37.156,2019-02-28 17:15:24.051,346.895,5445,85,120,55,2019022817
3559,2019-02-28 17:03:27.324,2019-02-28 17:15:23.428,716.104,6175,59,120,13,2019022817
3560,2019-02-28 17:09:51.972,2019-02-28 17:15:22.549,330.577,4610,112,58,61,2019022817
3561,2019-02-28 17:09:47.060,2019-02-28 17:15:21.397,334.337,4773,112,58,10,2019022817
3562,2019-02-28 17:12:14.562,2019-02-28 17:15:20.205,185.643,5494,28,15,6,2019022817
3563,2019-02-28 17:06:11.619,2019-02-28 17:15:18.562,546.943,2324,350,67,27,2019022817
3564,2019-02-28 17:06:01.174,2019-02-28 17:15:04.017,542.843,5157,64,23,128,2019022817
3565,2019-02-28 17:10:15.140,2019-02-28 17:15:00.877,285.737,5477,284,10,130,2019022817
3566,2019-02-28 17:08:07.107,2019-02-28 17:14:59.831,412.724,5975,350,62,46,2019022817
3567,2019-02-28 17:09:31.128,2019-02-28 17:14:56.621,325.493,3171,132,137,94,2019022817
3568,2019-02-28 17:07:13.630,2019-02-28 17:14:52.337,458.707,5649,256,240,19,2019022817
3569,2019-02-28 17:07:44.218,2019-02-28 17:14:42.497,418.279,5774,78,36,190,2019022817
3570,2019-02-28 17:07:32.407,2019-02-28 17:14:41.163,428.756,4653,102,44,27,2019022817
3571,2019-02-28 17:08:58.673,2019-02-28 17:14:38.024,339.351,4229,305,309,46,2019022817
3572,2019-02-28 17:08:03.571,2019-02-28 17:14:35.710,392.139,6362,290,341,50,2019022817
3573,2019-02-28 17:07:38.361,2019-02-28 17:14:29.028,410.667,1908,41,43,3,2019022817
3574,2019-02-28 17:06:32.646,2019-02-28 17:14:28.461,475.815,5886,256,246,84,2019022817
3575,2019-02-28 16:55:49.091,2019-02-28 17:14:26.543,1117.452,6143,369,370,46,2019022816
3576,2019-02-28 17:07:25.343,2019-02-28 17:14:25.940,420.597,6144,24,17,35,2019022817
3577,2019-02-28 17:07:33.745,2019-02-28 17:14:25.514,411.769,5281,50,21,105,2019022817
3578,2019-02-28 17:09:10.249,2019-02-28 17:14:25.180,314.931,4389,368,61,20,2019022817
3579,2019-02-28 17:09:16.625,2019-02-28 17:14:15.651,299.026,4831,343,21,10,2019022817
3580,2019-02-28 17:09:31.479,2019-02-28 17:14:11.334,279.855,27,27,25,22,2019022817
3581,2019-02-28 16:55:01.270,2019-02-28 17:14:10.581,1149.311,6342,19,136,20,2019022816
3582,2019-02-28 16:55:22.273,2019-02-28 17:14:07.200,1124.927,5931,19,136,24,2019022816
3583,2019-02-28 17:09:37.404,2019-02-28 17:14:07.022,269.618,274,76,98,10,2019022817
3584,2019-02-28 17:08:27.064,2019-02-28 17:14:05.823,338.759,6252,343,30,22,2019022817
3585,2019-02-28 17:01:22.996,2019-02-28 17:14:05.697,762.701,6293,73,19,84,2019022817
3586,2019-02-28 17:00:49.178,2019-02-28 17:14:01.582,792.404,5313,350,15,35,2019022817
3587,2019-02-28 17:02:11.600,2019-02-28 17:14:01.084,709.484,4817,100,3,10,2019022817
3588,2019-02-28 17:01:43.425,2019-02-28 17:13:53.435,730.01,6504,14,58,94,2019022817
3589,2019-02-28 17:07:47.204,2019-02-28 17:13:39.213,352.009,5442,106,121,91,2019022817
3590,2019-02-28 17:08:57.700,2019-02-28 17:13:38.808,281.108,990,171,205,42,2019022817
3591,2019-02-28 17:09:41.040,2019-02-28 17:13:38.706,237.666,3696,171,205,14,2019022817
3592,2019-02-28 17:00:36.362,2019-02-28 17:13:36.727,780.365,5314,21,93,106,2019022817
3593,2019-02-28 17:03:44.910,2019-02-28 17:13:33.302,588.392,4933,58,67,20,2019022817
3594,2019-02-28 17:08:32.323,2019-02-28 17:13:28.132,295.809,469,269,252,71,2019022817
3595,2019-02-28 17:04:28.724,2019-02-28 17:13:26.225,537.501,5784,172,248,166,2019022817
3596,2019-02-28 17:05:13.035,2019-02-28 17:13:21.288,488.253,2137,288,305,73,2019022817
3597,2019-02-28 17:09:08.286,2019-02-28 17:13:19.999,251.713,5274,26,15,81,2019022817
3598,2019-02-28 17:07:48.812,2019-02-28 17:13:14.049,325.237,6086,21,34,63,2019022817
3599,2019-02-28 17:05:57.853,2019-02-28 17:13:12.817,434.964,6491,58,95,52,2019022817
3600,2019-02-28 17:07:15.911,2019-02-28 17:13:09.423,353.512,6066,182,178,79,2019022817
3601,2019-02-28 16:57:44.505,2019-02-28 17:13:08.926,924.421,4927,130,119,87,2019022816
3602,2019-02-28 17:08:01.066,2019-02-28 17:13:07.608,306.542,5600,81,90,36,2019022817
3603,2019-02-28 17:03:46.765,2019-02-28 17:13:04.912,558.147,6102,61,20,12,2019022817
3604,2019-02-28 17:04:52.568,2019-02-28 17:12:48.832,476.264,1406,284,30,77,2019022817
3605,2019-02-28 17:03:33.468,2019-02-28 17:12:47.579,554.111,5964,115,47,33,2019022817
3606,2019-02-28 17:04:40.361,2019-02-28 17:12:45.341,484.98,5283,67,24,64,2019022817
3607,2019-02-28 16:57:25.942,2019-02-28 17:12:43.964,918.022,5076,174,157,2,2019022816
3608,2019-02-28 17:07:25.957,2019-02-28 17:12:39.227,313.27,5414,181,197,191,2019022817
3609,2019-02-28 16:48:05.805,2019-02-28 17:12:36.559,1470.754,4600,58,5,65,2019022816
3610,2019-02-28 16:58:20.935,2019-02-28 17:12:35.980,855.045,5038,377,54,18,2019022816
3611,2019-02-28 16:43:05.854,2019-02-28 17:12:34.482,1768.628,5861,109,15,47,2019022816
3612,2019-02-28 17:04:00.830,2019-02-28 17:12:31.811,510.981,654,22,30,13,2019022817
3613,2019-02-28 17:05:55.401,2019-02-28 17:12:20.242,384.841,4944,66,15,11,2019022817
3614,2019-02-28 17:05:30.047,2019-02-28 17:12:13.190,403.143,6288,124,127,6,2019022817
3615,2019-02-28 17:04:02.806,2019-02-28 17:12:07.682,484.876,6538,14,5,16,2019022817
3616,2019-02-28 17:04:06.433,2019-02-28 17:12:03.820,477.387,6129,62,101,35,2019022817
3617,2019-02-28 16:55:47.369,2019-02-28 17:11:59.208,971.839,6123,14,364,91,2019022816
3618,2019-02-28 16:47:02.242,2019-02-28 17:11:58.038,1495.796,5854,137,47,75,2019022816
3619,2019-02-28 16:59:25.052,2019-02-28 17:11:57.752,752.7,2779,386,59,42,2019022816
3620,2019-02-28 16:59:24.678,2019-02-28 17:11:54.356,749.678,47,386,59,77,2019022816
3621,2019-02-28 16:24:47.855,2019-02-28 17:11:53.385,2825.53,5681,267,269,31,2019022816
3622,2019-02-28 17:03:35.610,2019-02-28 17:11:51.948,496.338,5405,79,101,18,2019022817
3623,2019-02-28 16:54:52.923,2019-02-28 17:11:49.879,1016.956,6492,343,56,11,2019022816
3624,2019-02-28 17:07:49.712,2019-02-28 17:11:45.207,235.495,3027,123,108,1,2019022817
3625,2019-02-28 17:02:47.911,2019-02-28 17:11:44.249,536.338,5053,238,385,10,2019022817
3626,2019-02-28 17:03:57.378,2019-02-28 17:11:40.941,463.563,6404,47,116,81,2019022817
3627,2019-02-28 17:00:54.934,2019-02-28 17:11:38.753,643.819,5402,93,27,142,2019022817
3628,2019-02-28 17:02:47.835,2019-02-28 17:11:33.666,525.831,5253,30,324,6,2019022817
3629,2019-02-28 16:51:40.330,2019-02-28 17:11:30.411,1190.081,6148,371,14,175,2019022816
3630,2019-02-28 17:07:45.606,2019-02-28 17:11:28.689,223.083,5595,113,108,58,2019022817
3631,2019-02-28 17:04:47.290,2019-02-28 17:11:28.401,401.111,6214,343,23,16,2019022817
3632,2019-02-28 17:05:04.124,2019-02-28 17:11:21.396,377.272,4715,114,67,81,2019022817
3633,2019-02-28 17:05:28.779,2019-02-28 17:11:18.241,349.462,4329,101,223,52,2019022817
3634,2019-02-28 17:01:48.618,2019-02-28 17:11:16.824,568.206,4911,17,6,73,2019022817
3635,2019-02-28 17:05:56.320,2019-02-28 17:11:10.544,314.224,6607,282,297,24,2019022817
3636,2019-02-28 17:03:39.463,2019-02-28 17:11:07.517,448.054,4719,81,5,14,2019022817
3637,2019-02-28 17:06:43.152,2019-02-28 17:11:01.551,258.399,491,243,269,53,2019022817
3638,2019-02-28 17:03:22.336,2019-02-28 17:11:00.990,458.654,4730,3,9,58,2019022817
3639,2019-02-28 16:55:50.962,2019-02-28 17:11:00.291,909.329,6166,122,133,46,2019022816
3640,2019-02-28 17:06:10.939,2019-02-28 17:10:58.677,287.738,4337,80,5,81,2019022817
3641,2019-02-28 16:55:06.943,2019-02-28 17:10:55.910,948.967,4655,81,10,20,2019022816
3642,2019-02-28 17:01:51.150,2019-02-28 17:10:39.793,528.643,5802,338,193,22,2019022817
3643,2019-02-28 17:07:36.965,2019-02-28 17:10:39.402,182.437,5358,90,67,60,2019022817
3644,2019-02-28 17:02:36.575,2019-02-28 17:10:38.919,482.344,6329,43,67,6,2019022817
3645,2019-02-28 16:32:33.303,2019-02-28 17:10:37.518,2284.215,4739,15,141,166,2019022816
3646,2019-02-28 16:32:34.825,2019-02-28 17:10:35.406,2280.581,5878,15,141,166,2019022816
3647,2019-02-28 17:07:39.462,2019-02-28 17:10:34.156,174.694,5941,90,67,39,2019022817
3648,2019-02-28 17:07:28.155,2019-02-28 17:10:33.498,185.343,1087,116,114,11,2019022817
3649,2019-02-28 16:32:50.770,2019-02-28 17:10:32.855,2262.085,5790,15,141,166,2019022816
3650,2019-02-28 17:03:53.617,2019-02-28 17:10:26.596,392.979,5016,125,108,39,2019022817
3651,2019-02-28 16:59:54.319,2019-02-28 17:10:25.154,630.835,5140,92,15,81,2019022816
3652,2019-02-28 16:55:30.990,2019-02-28 17:10:14.730,883.74,6220,24,90,94,2019022816
3653,2019-02-28 16:53:05.801,2019-02-28 17:10:12.343,1026.542,2976,3,129,105,2019022816
3654,2019-02-28 16:48:19.984,2019-02-28 17:10:10.455,1310.471,6110,92,72,30,2019022816
3655,2019-02-28 17:05:19.186,2019-02-28 17:10:07.549,288.363,4679,182,196,39,2019022817
3656,2019-02-28 17:03:55.174,2019-02-28 17:10:06.267,371.093,5348,134,131,59,2019022817
3657,2019-02-28 17:03:03.842,2019-02-28 17:10:04.123,420.281,5653,243,239,59,2019022817
3658,2019-02-28 17:05:18.507,2019-02-28 17:10:03.338,284.831,5657,182,196,29,2019022817
3659,2019-02-28 16:51:05.620,2019-02-28 17:10:01.466,1135.846,4332,324,139,6,2019022816
3660,2019-02-28 17:00:00.124,2019-02-28 17:09:53.713,593.589,4676,171,241,53,2019022817
3661,2019-02-28 16:57:12.003,2019-02-28 17:09:46.906,754.903,4377,66,96,16,2019022816
3662,2019-02-28 17:04:48.513,2019-02-28 17:09:26.834,278.321,574,163,200,33,2019022817
3663,2019-02-28 16:48:58.651,2019-02-28 17:09:26.813,1228.162,5979,148,243,52,2019022816
3664,2019-02-28 16:40:07.756,2019-02-28 17:09:25.922,1758.166,4633,20,375,20,2019022816
3665,2019-02-28 16:34:06.227,2019-02-28 17:09:25.751,2119.524,6249,15,141,30,2019022816
3666,2019-02-28 16:57:34.389,2019-02-28 17:09:25.229,710.84,6124,21,58,10,2019022816
3667,2019-02-28 17:01:25.817,2019-02-28 17:09:21.910,476.093,6581,3,58,61,2019022817
3668,2019-02-28 17:04:25.991,2019-02-28 17:09:14.643,288.652,4833,90,61,17,2019022817
3669,2019-02-28 17:00:24.898,2019-02-28 17:09:14.508,529.61,6365,90,356,8,2019022817
3670,2019-02-28 17:05:09.847,2019-02-28 17:09:12.903,243.056,5690,176,150,94,2019022817
3671,2019-02-28 17:04:52.660,2019-02-28 17:09:09.717,257.057,6630,256,238,24,2019022817
3672,2019-02-28 16:53:28.457,2019-02-28 17:09:08.676,940.219,4773,22,112,35,2019022816
3673,2019-02-28 17:05:18.159,2019-02-28 17:09:07.475,229.316,4540,247,243,19,2019022817
3674,2019-02-28 16:51:59.097,2019-02-28 17:08:58.169,1019.072,4693,18,210,126,2019022816
3675,2019-02-28 16:59:13.533,2019-02-28 17:08:56.422,582.889,6352,24,67,192,2019022816
3676,2019-02-28 17:02:11.923,2019-02-28 17:08:56.324,404.401,5950,6,16,60,2019022817
3677,2019-02-28 16:55:01.498,2019-02-28 17:08:56.259,834.761,6168,58,16,4,2019022816
3678,2019-02-28 16:56:30.434,2019-02-28 17:08:49.696,739.262,4646,245,270,11,2019022816
3679,2019-02-28 16:57:29.316,2019-02-28 17:08:47.338,678.022,5839,8,30,64,2019022816
3680,2019-02-28 16:49:21.742,2019-02-28 17:08:45.163,1163.421,5514,248,150,102,2019022816
3681,2019-02-28 17:00:35.759,2019-02-28 17:08:45.019,489.26,5471,160,159,4,2019022817
3682,2019-02-28 16:51:31.303,2019-02-28 17:08:41.035,1029.732,4805,29,67,157,2019022816
3683,2019-02-28 17:00:24.316,2019-02-28 17:08:40.330,496.014,5571,36,30,31,2019022817
3684,2019-02-28 17:04:09.278,2019-02-28 17:08:37.051,267.773,6332,17,28,17,2019022817
3685,2019-02-28 17:06:08.317,2019-02-28 17:08:27.749,139.432,1183,25,284,6,2019022817
3686,2019-02-28 17:00:22.922,2019-02-28 17:08:22.448,479.526,4778,24,30,73,2019022817
3687,2019-02-28 16:58:38.168,2019-02-28 17:08:18.430,580.262,3358,58,4,17,2019022816
3688,2019-02-28 17:02:32.594,2019-02-28 17:08:15.047,342.453,2188,58,113,52,2019022817
3689,2019-02-28 16:52:22.798,2019-02-28 17:08:14.461,951.663,5496,109,3,18,2019022816
3690,2019-02-28 17:03:21.290,2019-02-28 17:08:13.245,291.955,5023,349,43,25,2019022817
3691,2019-02-28 17:02:18.723,2019-02-28 17:08:05.146,346.423,5079,258,240,53,2019022817
3692,2019-02-28 17:02:28.040,2019-02-28 17:08:03.617,335.577,6577,22,15,35,2019022817
3693,2019-02-28 17:03:59.182,2019-02-28 17:08:01.740,242.558,4945,89,67,16,2019022817
3694,2019-02-28 16:56:22.968,2019-02-28 17:07:59.949,696.981,903,20,77,28,2019022816
3695,2019-02-28 16:59:22.811,2019-02-28 17:07:58.092,515.281,4962,67,15,17,2019022816
3696,2019-02-28 16:54:39.445,2019-02-28 17:07:55.006,795.561,3094,7,200,50,2019022816
3697,2019-02-28 17:02:38.610,2019-02-28 17:07:46.982,308.372,4654,64,3,24,2019022817
3698,2019-02-28 17:00:18.908,2019-02-28 17:07:44.923,446.015,5343,60,67,79,2019022817
3699,2019-02-28 16:56:09.562,2019-02-28 17:07:43.065,693.503,6281,81,22,64,2019022816
3700,2019-02-28 16:58:22.903,2019-02-28 17:07:42.790,559.887,6463,284,114,67,2019022816
3701,2019-02-28 16:42:13.847,2019-02-28 17:07:41.604,1527.757,6485,134,355,86,2019022816
3702,2019-02-28 16:45:28.208,2019-02-28 17:07:36.354,1328.146,5671,239,249,68,2019022816
3703,2019-02-28 17:01:52.676,2019-02-28 17:07:34.402,341.726,5737,280,296,25,2019022817
3704,2019-02-28 17:02:54.610,2019-02-28 17:07:33.986,279.376,287,268,241,12,2019022817
3705,2019-02-28 17:04:21.382,2019-02-28 17:07:31.851,190.469,5439,256,244,49,2019022817
3706,2019-02-28 17:02:19.170,2019-02-28 17:07:30.448,311.278,6121,90,67,34,2019022817
3707,2019-02-28 17:00:17.809,2019-02-28 17:07:30.255,432.446,6343,88,93,35,2019022817
3708,2019-02-28 16:51:05.897,2019-02-28 17:07:27.522,981.625,4506,160,153,12,2019022816
3709,2019-02-28 16:53:49.178,2019-02-28 17:07:22.819,813.641,6580,363,383,143,2019022816
3710,2019-02-28 16:54:39.654,2019-02-28 17:07:20.012,760.358,6543,84,125,87,2019022816
3711,2019-02-28 16:57:51.356,2019-02-28 17:07:16.306,564.95,5354,16,67,89,2019022816
